"","V1","V2","V3","V4","V5"
"1",1800.87629012872,1499.91656645791,2147.68536323375,2441.31078383712,4388.82210248885
"2",1872.2245286548,1581.1745918418,2212.09069469993,2486.8410516789,4407.95441010032
"3",5740.96414053028,5987.55711552863,5704.0773889713,4954.93793804176,5443.23722427117
"4",5742.92260806955,5989.77773222907,5705.85462649185,4956.21085575285,5443.83234059923
"5",5742.77369428071,5989.62241749521,5705.70667387452,4956.0823413731,5443.6911822109
"6",1806.69233635492,1507.74560131988,2151.73566811512,2442.10527857249,4381.73509221574
"7",5730.6239505314,5976.51251561699,5694.01470801429,4946.56796627595,5435.21396877189
"8",121.865745419758,126.257047647339,95.6307124266394,65.9197909149866,74.1932825608301
"9",5742.66795096146,5989.51212888047,5705.60161308082,4955.99108362465,5443.59094598269
"10",138.086372644739,141.381417938046,109.634338999146,78.7963726511909,87.5212551405011
"11",329.647611977833,140.485240078215,67.7704510956168,123.161426639814,70.9597024504401
"12",332.672036980791,142.372027114404,69.3006147193557,125.276065214549,72.9096333933157
"13",1700.94229917674,1689.83165601916,1564.3412681268,1633.27121526496,1804.82985693783
"14",312.688247392894,132.838270170571,63.9031443236296,116.737795694697,67.0688292366263
"15",2159.8098352193,2148.91068995557,1991.11910030787,2067.89858368794,2284.78710407012
"16",5742.7511850181,5989.5989406892,5705.68430989907,4956.06291561043,5443.66984522621
"17",2116.46238527647,2102.74361485701,1946.62477084165,2032.36952942392,2245.88636239523
"18",2120.20288522186,2106.45986912698,1950.0651106746,2035.96140904659,2249.85559798113
"19",2583.42343912324,2602.99624758698,2430.29223887661,2409.37144746083,2658.26771950402
"20",5742.81240297105,5989.66279004893,5705.74513271769,4956.11574743557,5443.72787496036
"21",1675.69735215204,1747.14701569233,1646.43398390909,1417.66328534511,1558.28172462628
"22",1431.47176878585,1343.29175384579,1229.55719040945,1114.3566642469,1176.74545311163
"23",5743.04052439135,5989.90071709353,5705.97178171685,4956.31261894801,5443.94411586244
"24",5742.88307654017,5989.73650146722,5705.81535012071,4956.17673957046,5443.79486786405
"25",2120.38994743341,2106.64571881354,1950.23716189423,2036.14103876337,2250.0540992504
"26",5741.62037566558,5988.38345186833,5704.50698806121,4955.15793566283,5442.68050020693
"27",2120.2668662498,2106.5234354341,1950.12395748177,2036.0228479328,2249.92349151854
"28",2133.52257424684,2121.73483683111,1965.36154045557,2044.73785429453,2259.31642452533
"29",236.60974756429,245.673223012698,233.431144995598,206.37353592814,226.82117530767
"30",5741.52317463632,5988.27248301509,5704.39610891287,4955.09290432127,5442.61031278827
"31",331.113320616851,140.665730509242,67.6686203951514,123.616539784415,71.0208424639645
"32",330.579917478485,140.439126692838,67.5596104211025,123.417401162773,70.9064322669084
"33",2085.97716234964,2072.45599514648,1918.58586473738,2003.09556802249,2213.53693492501
"34",3.89263249743609,3.86740070880088,3.58026435811305,3.73796753113617,4.13067120900718
"35",0,0,0,0,0
"36",330.326359863653,140.33140868545,67.5077916239777,123.322738963973,70.8520464288969
"37",324.667532687702,137.927388644674,66.3513143571078,121.21009476885,69.6382786691303
"38",325.70707362064,138.369013235474,66.5637621699748,121.598192876333,69.8612508911341
"39",2123.37515252192,2109.84764856746,1953.33498183689,2038.54348786578,2252.68146467601
"40",5732.13754818931,5978.21930849185,5694.67706871534,4947.51227060182,5434.3180602412
"41",2062.10175248106,2048.73534411932,1896.62636071429,1980.16879367631,2188.20151777162
"42",0,0,0,0,0
"43",1757.27551048753,2323.38261102585,2202.52697236806,2612.74833024665,2456.67709815159
"44",1992.26807410943,1979.35432307238,1832.39655483495,1913.10979889451,2114.09743400342
"45",2.72457485264409,3.60229882650829,3.41491773202275,4.0509476384843,3.80896582171054
"46",0,0,0,0,0
"47",2120.39248685705,2106.64824177681,1950.23949753931,2036.14347728875,2250.05679396256
"48",1919.43808342244,2531.49473261357,2399.39093483712,2843.77445774914,2676.93236689551
